NUTS3;CODE
'LV00B';'LV-3402'
'LV00B';'LV-3407'
'LV009';'LV-3701'
'LV009';'LV-3718'
'LV009';'LV-3724'
'LV005';'LV-4615'
'LV005';'LV-4626'
'LV005';'LV-4631'
'LV005';'LV-4638'
'LV005';'LV-4647'
'LV005';'LV-4628'
'LV00C';'LV-4344'
'LV00C';'LV-4348'
'LV00C';'LV-4855'
'LV00B';'LV-3309'
'LV00C';'LV-4146'
'LV00C';'LV-4152'
'LV00C';'LV-4154'
'LV009';'LV-3011'
'LV009';'LV-3022'
'LV009';'LV-3926'
'LV009';'LV-3929'
'LV00C';'LV-5033'
'LV00B';'LV-3862'
'LV00B';'LV-3875'
'LV00B';'LV-3876'
'LV00B';'LV-3897'
'LV00A';'LV-2107'
'LV00A';'LV-2163'
'LV00C';'LV-4116'
'LV00B';'LV-3430'
'LV00C';'LV-5011'
'LV00A';'LV-2137'
'LV00B';'LV-3129'
'LV005';'LV-5320'
'LV005';'LV-5401'
'LV005';'LV-5404'
'LV005';'LV-5412'
'LV005';'LV-5449'
'LV005';'LV-5459'
'LV005';'LV-5462'
'LV005';'LV-5473'
'LV005';'LV-5474'
'LV005';'LV-5477'
'LV005';'LV-5716'
'LV009';'LV-5217'
'LV009';'LV-5218'
'LV009';'LV-5229'
'LV009';'LV-5239'
'LV009';'LV-5232'
'LV009';'LV-5238'
'LV00C';'LV-4716'
'LV009';'LV-5123'
'LV009';'LV-3723'
'LV00B';'LV-3476'
'LV00C';'LV-4112'
'LV00C';'LV-4139'
'LV009';'LV-3730'
'LV00C';'LV-4410'
'LV00C';'LV-4417'
'LV00C';'LV-4425'
'LV00C';'LV-4429'
'LV00B';'LV-3614'
'LV00B';'LV-3621'
'LV00C';'LV-4211'
'LV00C';'LV-4215'
'LV00C';'LV-4216'
'LV00B';'LV-3261'
'LV00B';'LV-3280'
'LV00B';'LV-3285'
'LV00B';'LV-3292'
'LV00C';'LV-4224'
'LV00C';'LV-4339'
'LV009';'LV-3043'
'LV00B';'LV-3306'
'LV00C';'LV-4004'
'LV00C';'LV-4052'
'LV00A';'LV-2112'
'LV00A';'LV-2127'
'LV00C';'LV-4136'
'LV00B';'LV-3456'
'LV00C';'LV-4054'
'LV00A';'LV-2117'
'LV00A';'LV-2119'
'LV00B';'LV-3852'
'LV00B';'LV-3871'
'LV00C';'LV-4129'
'LV00C';'LV-5062'
'LV00B';'LV-3135'
'LV00B';'LV-3324'
'LV00B';'LV-3326'
'LV005';'LV-4574'
'LV005';'LV-4576'
'LV005';'LV-4580'
'LV005';'LV-4594'
'LV005';'LV-4595'
'LV005';'LV-4582'
'LV005';'LV-4562'
'LV00C';'LV-4862'
'LV005';'LV-5450'
'LV00A';'LV-2105'
'LV00C';'LV-4351'
'LV00B';'LV-3287'
'LV00C';'LV-4355'
'LV009';'LV-3045'
'LV009';'LV-5221'
'LV00A';'LV-1064'
'LV009';'LV-5106'
'LV00C';'LV-4707'
'LV009';'LV-5101'
'LV00B';'LV-3297'
'LV00A';'LV-2140'
'LV009';'LV-3028'
'LV00B';'LV-3257'
'LV00C';'LV-4733'
'LV005';'LV-5705'
'LV00C';'LV-4731'
'LV00C';'LV-4228'
'LV00C';'LV-4834'
'LV00B';'LV-3284'
'LV005';'LV-5732'
'LV009';'LV-5134'
'LV005';'LV-5677'
'LV00A';'LV-2124'
'LV005';'LV-5685'
'LV00C';'LV-4873'
'LV005';'LV-4641'
'LV00C';'LV-5020'
'LV00B';'LV-3899'
'LV00C';'LV-4824'
'LV005';'LV-4604'
'LV005';'LV-4650'
'LV00C';'LV-4063'
'LV00A';'LV-2164'
'LV005';'LV-5460'
'LV00C';'LV-4201'
'LV00B';'LV-3283'
'LV00C';'LV-2160'
'LV00A';'LV-1004'
'LV009';'LV-5201'
'LV009';'LV-3716'
'LV00C';'LV-4424'
'LV00B';'LV-3601'
'LV009';'LV-3914'
'LV005';'LV-5422'
'LV00B';'LV-3145'
'LV00C';'LV-4837'
'LV005';'LV-5725'
'LV00C';'LV-4143'
'LV00C';'LV-4426'
'LV009';'LV-3932'
'LV005';'LV-5729'
'LV00A';'LV-1003'
'LV00A';'LV-2130'
'LV00B';'LV-3486'
'LV00B';'LV-3330'
'LV005';'LV-4570'
'LV009';'LV-5237'
'LV00C';'LV-5071'
'LV00B';'LV-3142'
'LV00B';'LV-3405'
'LV005';'LV-4633'
'LV009';'LV-5222'
'LV009';'LV-5108'
'LV005';'LV-4591'
'LV00C';'LV-4123'
'LV00B';'LV-3892'
'LV00A';'LV-1005'
'LV00A';'LV-1058'
'LV00A';'LV-2133'
'LV009';'LV-3034'
'LV00A';'LV-2128'
'LV00C';'LV-5012'
'LV005';'LV-5664'
'LV00C';'LV-4352'
'LV005';'LV-4567'
'LV00A';'LV-1063'
'LV00B';'LV-3416'
'LV009';'LV-3725'
'LV00A';'LV-2136'
'LV00C';'LV-4022'
