NUTS3;CODE
'BG325';'7544'
'BG331';'9267'
'BG331';'9172'
'BG331';'9149'
'BG331';'9184'
'BG331';'9190'
'BG331';'9191'
'BG331';'9153'
'BG343';'8688'
'BG343';'8695'
'BG343';'8600'
'BG315';'5576'
'BG315';'5720'
'BG413';'2827'
'BG413';'2923'
'BG413';'2926'
'BG343';'8628'
'BG343';'8635'
'BG343';'8642'
'BG324';'7283'
'BG324';'7287'
'BG414';'2344'
'BG414';'2357'
'BG324';'7238'
'BG324';'7245'
'BG324';'7250'
'BG324';'7251'
'BG324';'7252'
'BG324';'7257'
'BG324';'7449'
'BG414';'2400'
'BG414';'2411'
'BG414';'2417'
'BG323';'7170'
'BG323';'7172'
'BG323';'7173'
'BG323';'7174'
'BG323';'7100'
'BG323';'7119'
'BG314';'5919'
'BG323';'7074'
'BG323';'7169'
'BG315';'5541'
'BG421';'4343'
'BG421';'4131'
'BG341';'8330'
'BG334';'7998'
'BG334';'7926'
'BG322';'5341'
'BG322';'5378'
'BG312';'3452'
'BG342';'8861'
'BG311';'3782'
'BG311';'3830'
'BG331';'9159'
'BG321';'5086'
'BG321';'5090'
'BG341';'8117'
'BG312';'3516'
'BG312';'3540'
'BG341';'8363'
'BG322';'5387'
'BG312';'3434'
'BG341';'8578'
'BG422';'6427'
'BG422';'6582'
'BG425';'6642'
'BG425';'6653'
'BG413';'2748'
'BG413';'2793'
'BG343';'8697'
'BG343';'8645'
'BG332';'9554'
'BG334';'7916'
'BG334';'7938'
'BG334';'7939'
'BG414';'2356'
'BG311';'3800'
'BG323';'7135'
'BG325';'7615'
'BG325';'7633'
'BG311';'3931'
'BG342';'8872'
'BG342';'8874'
'BG415';'2571'
'BG312';'3532'
'BG332';'9395'
'BG415';'2583'
'BG322';'5309'
'BG341';'8224'
'BG422';'6557'
'BG423';'4620'
'BG423';'4443'
'BG343';'8629'
'BG421';'4210'
'BG421';'4172'
'BG413';'2953'
'BG421';'4335'
'BG341';'8339'
'BG324';'7337'
'BG414';'2425'
'BG414';'2471'
'BG311';'3921'
'BG412';'2208'
'BG344';'6170'
'BG313';'3353'
'BG311';'3954'
'BG331';'9288'
'BG323';'7123'
'BG412';'2251'
'BG331';'9226'
'BG412';'2181'
'BG331';'9177'
'BG313';'3042'
'BG312';'3600'
'BG341';'8254'
'BG341';'8551'
'BG425';'6683'
