NUTS3;CODE
'FI1B1';'07750'
'FI1B1';'07780'
'FI1B1';'07810'
'FI1B1';'07820'
'FI1B1';'07830'
'FI1B1';'07840'
'FI1B1';'07850'
'FI1B1';'07870'
'FI1B1';'07880'
'FI1B1';'07890'
'FI1B1';'07920'
'FI1B1';'07930'
'FI1B1';'07940'
'FI1B1';'07945'
'FI200';'22920'
'FI1B1';'07955'
'FI1B1';'07960'
'FI1B1';'07970'
'FI1B1';'07980'
'FI1B1';'07990'
'FI1C2';'12210'
'FI1B1';'08100'
'FI1B1';'08150'
'FI1B1';'08200'
'FI1B1';'10480'
'FI1B1';'08350'
'FI1B1';'08360'
'FI1B1';'08450'
'FI1B1';'08480'
'FI1B1';'08500'
'FI1B1';'08680'
'FI1B1';'08700'
'FI1B1';'08800'
'FI1B1';'10520'
'FI1B1';'09120'
'FI1B1';'09220'
'FI1B1';'09430'
'FI1B1';'09520'
'FI1B1';'09630'
'FI1B1';'09810'
'FI1B1';'09930'
'FI1B1';'10120'
'FI1B1';'10570'
'FI1B1';'10140'
'FI1B1';'10160'
'FI1B1';'10210'
'FI1B1';'10230'
'FI1B1';'10250'
'FI1B1';'10270'
'FI1B1';'10330'
'FI1B1';'10350'
'FI1B1';'10600'
'FI1B1';'10300'
'FI1B1';'10320'
'FI1C2';'12520'
'FI1B1';'10360'
'FI1B1';'10380'
'FI1B1';'10410'
'FI1B1';'10440'
'FI1B1';'10470'
'FI1C6';'16710'
'FI1B1';'10420'
'FI200';'22930'
'FI1B1';'10620'
'FI1B1';'10640'
'FI1C2';'11130'
'FI1B1';'10650'
'FI1B1';'10940'
'FI1B1';'10660'
'FI1C2';'11120'
'FI1B1';'10680'
'FI1B1';'10710'
'FI1B1';'10820'
'FI1B1';'10900'
'FI200';'22940'
'FI1B1';'10960'
'FI1C2';'11100'
'FI1C2';'11310'
'FI1C2';'11710'
'FI1C2';'11910'
'FI1C2';'12100'
'FI1C2';'12130'
'FI1C2';'12170'
'FI1C2';'12240'
'FI1C2';'12310'
'FI1C2';'12350'
'FI1C2';'12380'
'FI1C2';'12400'
'FI1C2';'12450'
'FI1C2';'12540'
'FI1C2';'12600'
'FI1C2';'12630'
'FI1C2';'12640'
'FI200';'22950'
'FI1C2';'12700'
'FI1C2';'12750'
'FI1C2';'12820'
'FI1C2';'12920'
'FI1C2';'12950'
'FI19A';'66710'
'FI1C2';'13100'
'FI1C2';'13110'
'FI1C2';'13130'
'FI1C2';'13200'
'FI1C2';'13210'
'FI1C6';'16320'
'FI1C2';'13220'
'FI1C2';'13250'
'FI1C2';'13270'
'FI1C2';'13300'
'FI1C2';'13330'
'FI1C2';'13430'
'FI1C2';'13500'
'FI1C2';'13530'
'FI1C2';'13600'
'FI1C2';'13700'
'FI1C2';'13720'
'FI19A';'66730'
'FI1C2';'13800'
'FI1C2';'13880'
'FI1C2';'13900'
'FI1C2';'14140'
'FI1C2';'14200'
'FI1C2';'14240'
'FI1C2';'14300'
'FI1C2';'14430'
'FI1C2';'14450'
'FI1C2';'14680'
'FI1C2';'14500'
'FI1C2';'14530'
'FI1C2';'14610'
'FI1C2';'14620'
'FI1C6';'15520'
'FI1C2';'14690'
'FI1C2';'14700'
'FI1C2';'14770'
'FI1C2';'14810'
'FI1C2';'14820'
'FI1C2';'14840'
'FI1C2';'14870'
'FI1C2';'14930'
'FI19B';'14960'
'FI19B';'14980'
'FI1C6';'15100'
'FI1C6';'15110'
'FI1C6';'15140'
'FI1C6';'15150'
'FI1C6';'15160'
'FI1C6';'15170'
'FI1C6';'15200'
'FI1C6';'15210'
'FI1C6';'15230'
'FI1C6';'15240'
'FI1C6';'15270'
'FI1C6';'15300'
'FI1C6';'15540'
'FI1C6';'15320'
'FI1C6';'15340'
'FI1C6';'15460'
'FI1C6';'15500'
'FI19A';'66800'
'FI1C6';'15550'
'FI1C6';'15560'
'FI1C6';'15580'
'FI1C6';'15610'
'FI1C6';'15680'
'FI1DC';'81470'
'FI1C6';'15700'
'FI1C6';'15800'
'FI1C6';'15810'
'FI1C6';'15820'
'FI1C6';'15830'
'FI1C6';'15840'
'FI1C1';'20730'
'FI1C6';'15850'
'FI1C6';'15860'
'FI1C6';'15870'
'FI1C6';'15880'
'FI1C6';'15900'
'FI1C6';'16310'
'FI1C6';'15950'
'FI1C6';'15980'
'FI1C6';'16100'
'FI1C6';'16160'
'FI1C6';'16200'
'FI1C6';'16330'
'FI1C6';'16230'
'FI1C6';'16260'
'FI1C6';'16270'
'FI1C6';'16280'
'FI1C6';'16300'
'FI1D7';'94100'
'FI1C6';'16350'
'FI1C6';'16390'
